superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
1908,-71,-77,-100,-80,-65,-84,-59,-64,-83,-63,1,0
1909,-67,-72,-76,-80,-76,-68,-58,-67,-64,-62,1,0
1910,-76,-71,-76,-78,-78,-80,-62,-64,-69,-60,1,0
1911,-72,-74,-85,-71,-75,-69,-55,-63,-68,-66,1,0
1912,-69,-78,-74,-77,-65,-71,-57,-72,-72,-66,1,0
1913,-83,-72,-85,-76,-74,-86,-59,-66,-66,-72,1,0
1914,-76,-78,-81,-100,-65,-77,-58,-71,-66,-69,1,0
1915,-71,-72,-80,-80,-65,-70,-54,-74,-64,-67,1,0
1916,-80,-83,-90,-83,-64,-72,-57,-67,-61,-67,1,0
1917,-75,-73,-100,-100,-80,-75,-59,-62,-74,-64,1,0
1918,-76,-74,-82,-79,-63,-100,-54,-67,-66,-67,1,0
1919,-76,-100,-80,-89,-71,-72,-63,-65,-64,-75,1,0
1920,-74,-78,-79,-71,-76,-68,-61,-71,-62,-67,1,0
1921,-72,-70,-79,-68,-62,-71,-56,-72,-62,-69,1,0
1922,-71,-67,-82,-69,-70,-71,-55,-62,-60,-72,1,0
1923,-100,-100,-100,-100,-100,-70,-55,-66,-60,-61,1,0
1924,-70,-66,-80,-67,-68,-71,-62,-67,-62,-65,1,0
1925,-70,-67,-75,-68,-65,-75,-59,-61,-64,-69,1,0
1926,-73,-76,-68,-67,-64,-77,-57,-58,-55,-73,1,0
1927,-73,-70,-67,-74,-62,-67,-62,-63,-56,-74,1,0
1928,-69,-77,-74,-81,-62,-67,-57,-66,-62,-64,1,0
1929,-68,-74,-78,-70,-68,-76,-57,-65,-67,-71,1,0
1930,-78,-69,-70,-71,-63,-65,-53,-63,-66,-63,1,0
1931,-75,-77,-70,-72,-62,-74,-58,-60,-63,-62,1,0
1932,-69,-73,-68,-75,-69,-72,-59,-60,-62,-73,1,0
1933,-79,-69,-70,-72,-64,-74,-63,-70,-62,-70,1,0
1934,-82,-77,-70,-76,-60,-72,-73,-63,-68,-77,1,0
1935,-78,-70,-71,-73,-63,-77,-61,-62,-100,-72,1,0
1936,-100,-66,-75,-76,-67,-70,-61,-65,-64,-67,1,0
1937,-75,-68,-72,-73,-64,-73,-60,-63,-67,-70,1,0
1938,-76,-71,-81,-80,-64,-73,-64,-71,-64,-79,1,0
1939,-100,-72,-68,-71,-70,-72,-66,-73,-66,-75,1,0
1940,-77,-70,-67,-73,-67,-73,-64,-66,-73,-72,1,0
1941,-79,-73,-73,-78,-72,-67,-69,-90,-68,-68,1,0
1942,-73,-74,-75,-85,-70,-68,-63,-66,-59,-76,1,0
1943,-80,-69,-71,-81,-64,-65,-64,-69,-64,-69,1,0
1944,-83,-72,-67,-86,-60,-65,-62,-73,-69,-67,1,0
1945,-82,-82,-66,-81,-62,-68,-67,-76,-66,-70,1,0
1946,-75,-69,-81,-73,-68,-66,-73,-79,-68,-62,1,0
1947,-70,-71,-72,-80,-65,-61,-68,-69,-78,-65,1,0
1948,-75,-100,-67,-72,-63,-61,-72,-70,-65,-64,1,0
1949,-71,-67,-76,-70,-79,-60,-68,-64,-65,-67,1,0
1950,-75,-69,-73,-74,-63,-62,-73,-67,-63,-62,1,0
1951,-72,-68,-78,-100,-65,-64,-68,-64,-66,-69,1,0
1952,-76,-64,-67,-73,-57,-64,-73,-76,-64,-68,1,0
1953,-80,-68,-66,-70,-57,-61,-74,-69,-64,-68,1,0
1954,-73,-75,-71,-85,-63,-61,-66,-73,-77,-61,1,0
1955,-70,-80,-71,-78,-58,-69,-73,-75,-60,-64,1,0
1956,-73,-80,-68,-70,-61,-65,-68,-64,-62,-68,1,0
1957,-67,-70,-70,-76,-57,-68,-71,-75,-65,-57,1,0
1958,-67,-74,-74,-69,-60,-62,-76,-67,-73,-64,1,0
1959,-64,-100,-100,-100,-57,-63,-66,-63,-66,-64,1,0
1960,-100,-62,-66,-68,-60,-63,-79,-73,-76,-63,1,0
1961,-73,-68,-65,-71,-53,-71,-74,-67,-78,-65,1,0
1962,-75,-79,-66,-84,-56,-68,-67,-77,-68,-64,1,0
1963,-72,-63,-62,-72,-63,-62,-73,-64,-67,-63,1,0
1964,-76,-64,-64,-70,-62,-64,-75,-72,-64,-67,1,0
1965,-100,-64,-63,-67,-68,-60,-65,-69,-60,-67,1,0
1966,-100,-69,-69,-65,-62,-62,-72,-76,-63,-61,1,0
1967,-72,-70,-61,-68,-59,-61,-74,-76,-60,-64,1,0
1968,-74,-70,-61,-70,-65,-60,-79,-65,-68,-67,1,0
1969,-71,-73,-77,-69,-62,-67,-63,-65,-61,-66,1,0
1970,-70,-73,-71,-62,-54,-66,-64,-72,-60,-60,1,0
1971,-73,-70,-75,-65,-56,-66,-70,-72,-62,-71,1,0
1972,-71,-65,-63,-71,-62,-62,-78,-64,-58,-70,1,0
1973,-79,-81,-62,-63,-62,-59,-74,-66,-60,-62,1,0
1974,-64,-65,-60,-64,-66,-62,-85,-60,-57,-66,1,0
1975,-72,-77,-62,-64,-58,-60,-63,-74,-75,-64,1,0
1976,-73,-65,-63,-78,-69,-64,-64,-64,-69,-62,1,0
1977,-68,-70,-64,-65,-61,-60,-65,-79,-77,-71,1,0
1978,-82,-75,-62,-66,-67,-61,-75,-65,-66,-70,1,0
1979,-64,-71,-57,-66,-60,-65,-64,-70,-70,-63,1,0
1980,-65,-63,-62,-64,-60,-62,-69,-66,-73,-64,1,0
1981,-72,-76,-61,-67,-61,-56,-62,-64,-63,-64,1,0
1982,-69,-72,-67,-63,-62,-72,-67,-63,-61,-64,1,0
1983,-71,-66,-63,-66,-61,-57,-66,-66,-64,-63,1,0
1984,-70,-68,-65,-68,-62,-60,-59,-72,-60,-78,1,0
1985,-67,-62,-64,-70,-61,-62,-59,-65,-56,-62,1,0
1986,-83,-66,-61,-61,-60,-61,-64,-63,-56,-65,1,0
1987,-72,-82,-61,-62,-55,-78,-60,-63,-55,-75,1,0
1988,-64,-100,-100,-100,-62,-100,-66,-100,-62,-69,1,0
1989,-74,-74,-73,-85,-58,-72,-68,-74,-62,-62,1,0
1990,-75,-74,-67,-84,-57,-74,-69,-64,-61,-62,1,0
1991,-70,-77,-62,-69,-58,-67,-62,-66,-62,-62,1,0
1992,-71,-64,-64,-68,-54,-74,-61,-63,-57,-62,1,0
1993,-70,-65,-66,-66,-56,-72,-73,-62,-61,-59,1,0
1994,-65,-61,-73,-80,-53,-80,-61,-63,-65,-57,1,0
1995,-67,-66,-64,-63,-60,-61,-65,-62,-61,-57,1,0
1996,-66,-65,-66,-64,-62,-58,-64,-61,-61,-55,1,0
1997,-81,-62,-64,-66,-65,-58,-66,-58,-59,-62,1,0
1998,-71,-69,-70,-68,-60,-63,-63,-58,-61,-58,1,0
1999,-66,-64,-69,-64,-61,-61,-66,-61,-64,-57,1,0
2000,-64,-67,-64,-63,-73,-69,-73,-60,-71,-62,1,0
2001,-68,-62,-61,-63,-57,-65,-69,-75,-81,-70,1,0
2002,-66,-62,-68,-63,-62,-62,-63,-63,-62,-57,1,0
2003,-73,-64,-72,-64,-62,-66,-65,-65,-63,-56,1,0
2004,-78,-70,-77,-66,-63,-70,-73,-63,-73,-57,1,0
2005,-65,-72,-73,-62,-62,-65,-66,-71,-68,-65,1,0
2006,-69,-100,-100,-100,-55,-65,-68,-68,-66,-58,1,0
2007,-72,-64,-83,-64,-54,-65,-74,-72,-58,-70,1,0
2008,-63,-65,-70,-62,-58,-82,-80,-68,-100,-60,1,0
2009,-66,-60,-63,-62,-52,-66,-62,-64,-62,-59,1,0
2010,-100,-59,-72,-63,-53,-69,-65,-63,-62,-64,1,0
2011,-63,-73,-65,-60,-52,-72,-69,-74,-57,-58,1,0
2012,-74,-60,-63,-62,-58,-79,-63,-81,-61,-60,1,0
2013,-61,-63,-74,-62,-60,-71,-60,-62,-77,-68,1,0
2014,-69,-62,-65,-60,-53,-69,-62,-71,-69,-64,1,0
2015,-73,-62,-69,-64,-63,-64,-60,-62,-60,-62,1,0
2016,-69,-70,-64,-63,-62,-70,-60,-55,-66,-62,1,0
2017,-100,-100,-100,-100,-52,-100,-56,-65,-62,-68,1,0
2018,-73,-70,-73,-63,-54,-73,-64,-64,-64,-71,1,0
2019,-78,-72,-100,-62,-52,-68,-71,-63,-83,-77,1,0
2020,-73,-89,-72,-64,-52,-68,-62,-62,-64,-65,1,0
2021,-79,-73,-74,-64,-54,-75,-63,-67,-60,-62,1,0
2022,-64,-71,-81,-64,-61,-73,-56,-61,-64,-67,1,0
2023,-78,-72,-71,-65,-55,-72,-53,-59,-61,-66,1,0
2024,-76,-64,-74,-72,-58,-66,-54,-57,-57,-62,1,0
2025,-69,-60,-71,-81,-57,-75,-54,-57,-53,-62,1,0
2026,-85,-62,-79,-71,-64,-77,-73,-63,-54,-63,1,0
2027,-68,-60,-72,-72,-65,-80,-63,-56,-58,-67,1,0
2028,-62,-66,-79,-78,-53,-66,-64,-57,-54,-62,1,0
2029,-68,-70,-81,-74,-55,-66,-62,-57,-66,-64,1,0
2030,-63,-65,-81,-74,-53,-72,-62,-56,-61,-55,1,0
2031,-66,-71,-100,-70,-58,-82,-58,-67,-67,-55,1,0
2032,-69,-69,-80,-70,-61,-70,-57,-64,-60,-60,1,0
2033,-70,-61,-90,-100,-62,-65,-62,-64,-62,-63,1,0
2034,-69,-64,-100,-80,-72,-73,-66,-74,-58,-56,1,0
2035,-67,-100,-100,-100,-62,-68,-65,-63,-62,-64,1,0
2036,-73,-65,-81,-73,-60,-68,-76,-64,-66,-86,1,0
2037,-72,-70,-82,-71,-60,-74,-71,-63,-62,-69,1,0
2038,-72,-77,-79,-70,-58,-73,-69,-62,-58,-68,1,0
2039,-67,-76,-89,-72,-59,-76,-65,-65,-61,-61,1,0
2040,-71,-72,-100,-74,-60,-70,-71,-66,-61,-61,1,0
2041,-66,-65,-81,-70,-57,-100,-67,-79,-59,-62,1,0
2042,-70,-67,-77,-70,-57,-76,-66,-71,-60,-58,1,0
2043,-67,-68,-78,-69,-60,-72,-68,-67,-59,-58,1,0
2044,-69,-62,-80,-68,-62,-70,-71,-65,-60,-57,1,0
2045,-78,-63,-82,-68,-62,-68,-70,-80,-58,-57,1,0
2046,-66,-100,-100,-100,-58,-100,-64,-69,-61,-57,1,0
2047,-64,-72,-86,-69,-58,-67,-62,-68,-62,-59,1,0
2048,-64,-64,-78,-70,-63,-77,-62,-68,-65,-66,1,0
2049,-69,-66,-85,-74,-58,-73,-63,-73,-64,-62,1,0
2050,-72,-69,-100,-73,-61,-76,-64,-74,-64,-60,1,0
2051,-73,-66,-100,-74,-61,-70,-63,-76,-62,-60,1,0
2052,-72,-64,-100,-73,-62,-68,-63,-74,-62,-59,1,0
2053,-69,-64,-85,-71,-61,-68,-64,-71,-58,-59,1,0
2054,-70,-65,-100,-70,-62,-68,-65,-66,-57,-61,1,0
2055,-67,-74,-100,-69,-62,-69,-69,-64,-57,-64,1,0
2056,-67,-67,-100,-71,-61,-69,-75,-65,-57,-65,1,0
2057,-67,-63,-100,-74,-60,-70,-71,-67,-58,-63,1,0
2058,-69,-62,-100,-72,-61,-69,-69,-66,-59,-62,1,0
2059,-71,-62,-100,-70,-60,-67,-69,-64,-60,-62,1,0
2060,-71,-63,-100,-68,-60,-66,-69,-63,-59,-61,1,0
2061,-70,-64,-100,-100,-59,-65,-69,-63,-59,-61,1,0
2062,-70,-65,-100,-68,-59,-65,-69,-63,-59,-61,1,0
2063,-69,-66,-100,-68,-60,-65,-69,-63,-59,-60,1,0
2064,-67,-100,-100,-100,-58,-66,-69,-64,-60,-61,1,0
2065,-69,-66,-85,-70,-60,-69,-74,-67,-67,-61,1,0
2066,-68,-63,-82,-74,-61,-70,-63,-69,-71,-61,1,0
2067,-71,-63,-100,-78,-63,-68,-60,-81,-72,-61,1,0
2068,-84,-64,-100,-75,-64,-67,-60,-83,-72,-64,1,0
2069,-72,-64,-100,-75,-63,-69,-66,-72,-60,-65,1,0
2070,-76,-67,-85,-72,-61,-68,-74,-74,-56,-66,1,0
2071,-81,-80,-85,-74,-60,-68,-80,-67,-56,-65,1,0
2072,-76,-77,-84,-74,-60,-67,-76,-100,-56,-66,1,0
2073,-74,-74,-83,-74,-60,-68,-76,-67,-55,-68,1,0
2074,-100,-100,-100,-100,-100,-100,-100,-66,-100,-100,1,0
