superframe,O-DR,O-DL,O-E,O-M,I-DL,I-DR,I-E,I-T1,I-T2,I-T3,Label,raw_photosensor_door
2293,-77,-80,-77,-100,-76,-65,-68,-69,-68,-71,1,0
2294,-77,-83,-79,-81,-67,-71,-56,-100,-72,-66,1,0
2295,-81,-75,-79,-100,-72,-77,-64,-74,-65,-65,1,0
2296,-79,-80,-79,-82,-72,-80,-62,-65,-62,-73,1,0
2297,-78,-72,-75,-73,-66,-70,-66,-71,-71,-68,1,0
2298,-84,-81,-100,-76,-68,-74,-68,-68,-70,-69,1,0
2299,-76,-75,-79,-71,-77,-73,-60,-71,-72,-77,1,0
2300,-86,-71,-100,-72,-74,-81,-68,-67,-73,-76,1,0
2301,-86,-79,-83,-74,-76,-69,-69,-60,-66,-75,1,0
2302,-81,-81,-82,-73,-78,-73,-62,-62,-100,-61,1,0
2303,-80,-83,-79,-72,-77,-70,-63,-60,-71,-100,1,0
2304,-78,-100,-78,-70,-70,-71,-55,-63,-66,-72,1,0
2305,-80,-77,-77,-74,-77,-71,-74,-64,-67,-71,1,0
2306,-78,-77,-73,-76,-70,-66,-55,-68,-65,-74,1,0
2307,-78,-76,-73,-74,-70,-68,-53,-60,-62,-66,1,0
2308,-78,-81,-76,-74,-68,-69,-55,-62,-66,-66,1,0
2309,-75,-78,-100,-100,-74,-64,-55,-63,-69,-73,1,0
2310,-100,-73,-100,-78,-79,-71,-56,-68,-64,-100,1,0
2311,-100,-78,-78,-80,-100,-74,-54,-65,-70,-64,1,0
2312,-100,-76,-78,-100,-70,-84,-77,-64,-69,-62,1,0
2313,-75,-76,-80,-79,-76,-69,-61,-62,-64,-69,1,0
2314,-78,-81,-76,-80,-64,-79,-51,-79,-64,-76,1,0
2315,-76,-75,-84,-77,-63,-70,-56,-64,-66,-63,1,0
2316,-79,-74,-83,-79,-65,-70,-57,-62,-63,-62,1,0
2317,-84,-76,-85,-74,-65,-71,-53,-61,-61,-64,1,0
2318,-79,-73,-82,-77,-78,-70,-60,-64,-62,-63,1,0
2319,-80,-74,-79,-76,-68,-76,-59,-66,-64,-66,1,0
2320,-86,-79,-78,-82,-76,-72,-66,-60,-70,-72,1,0
2321,-79,-77,-79,-77,-77,-75,-73,-57,-61,-67,1,0
2322,-76,-76,-100,-78,-67,-71,-62,-65,-69,-74,1,0
2323,-80,-70,-83,-81,-66,-77,-66,-75,-61,-65,1,0
2324,-88,-87,-100,-84,-71,-74,-64,-76,-62,-65,1,0
2325,-74,-72,-80,-82,-62,-71,-62,-55,-70,-63,1,0
2326,-81,-70,-80,-79,-71,-71,-65,-63,-62,-67,1,0
2327,-75,-77,-81,-88,-71,-79,-70,-70,-71,-78,1,0
2328,-78,-77,-100,-87,-64,-82,-62,-70,-73,-80,1,0
2329,-84,-77,-84,-80,-77,-77,-55,-58,-67,-74,1,0
2330,-75,-83,-84,-79,-67,-75,-53,-58,-64,-72,1,0
2331,-73,-82,-81,-100,-67,-72,-56,-58,-66,-72,1,0
2332,-74,-86,-80,-100,-70,-72,-56,-58,-67,-73,1,0
2333,-77,-86,-100,-100,-72,-73,-55,-58,-64,-69,1,0
2334,-88,-78,-83,-79,-69,-75,-53,-64,-63,-70,1,0
2335,-82,-76,-81,-85,-71,-80,-56,-62,-69,-71,1,0
2336,-67,-72,-82,-83,-67,-76,-64,-62,-74,-68,1,0
2337,-83,-79,-85,-81,-65,-76,-62,-66,-65,-74,1,0
2338,-77,-73,-100,-81,-71,-67,-61,-60,-62,-70,1,0
2339,-78,-73,-77,-78,-74,-71,-56,-57,-63,-73,1,0
2340,-74,-71,-75,-83,-61,-70,-54,-66,-80,-62,1,0
2341,-89,-77,-86,-82,-65,-73,-61,-59,-62,-64,1,0
2342,-74,-81,-100,-81,-76,-67,-54,-65,-62,-61,1,0
2343,-77,-78,-74,-100,-64,-70,-62,-63,-63,-63,1,0
2344,-77,-72,-78,-85,-100,-72,-59,-59,-62,-62,1,0
2345,-72,-78,-76,-81,-65,-72,-48,-75,-58,-68,1,0
2346,-77,-79,-87,-87,-65,-68,-49,-65,-63,-61,1,0
2347,-80,-74,-82,-81,-82,-74,-48,-54,-63,-62,1,0
2348,-75,-74,-83,-79,-63,-74,-50,-55,-63,-69,1,0
2349,-83,-76,-73,-100,-75,-77,-54,-61,-60,-80,1,0
2350,-84,-72,-74,-83,-68,-72,-51,-55,-64,-100,1,0
2351,-100,-74,-87,-80,-64,-70,-49,-56,-74,-73,1,0
2352,-71,-78,-87,-78,-61,-72,-53,-58,-67,-68,1,0
2353,-76,-76,-72,-100,-62,-78,-63,-57,-69,-63,1,0
2354,-72,-75,-100,-77,-63,-72,-52,-57,-62,-63,1,0
2355,-86,-76,-75,-100,-72,-82,-54,-58,-64,-61,1,0
2356,-77,-75,-85,-74,-67,-75,-63,-56,-63,-77,1,0
2357,-85,-82,-71,-76,-64,-71,-49,-62,-66,-67,1,0
2358,-79,-79,-70,-85,-65,-77,-50,-62,-67,-68,1,0
2359,-77,-73,-67,-77,-69,-76,-65,-62,-62,-74,1,0
2360,-74,-78,-72,-76,-64,-81,-57,-69,-65,-64,1,0
2361,-78,-77,-67,-67,-61,-71,-59,-66,-64,-67,1,0
2362,-77,-77,-64,-67,-64,-72,-58,-57,-65,-63,1,0
2363,-80,-74,-62,-71,-64,-76,-57,-56,-82,-88,1,0
2364,-75,-85,-64,-71,-63,-80,-58,-64,-61,-61,1,0
2365,-100,-88,-64,-69,-68,-73,-64,-64,-73,-70,1,0
2366,-72,-100,-65,-72,-64,-75,-62,-62,-70,-62,1,0
2367,-71,-76,-65,-69,-63,-71,-63,-64,-64,-65,1,0
2368,-69,-78,-61,-62,-60,-72,-66,-62,-63,-69,1,0
2369,-68,-75,-62,-62,-60,-66,-60,-60,-62,-71,1,0
2370,-75,-73,-63,-63,-68,-65,-61,-58,-58,-72,1,0
2371,-71,-77,-66,-65,-65,-64,-57,-74,-56,-66,1,0
2372,-69,-72,-67,-69,-57,-63,-56,-63,-56,-65,1,0
2373,-67,-77,-65,-66,-64,-65,-64,-58,-60,-64,1,0
2374,-74,-71,-64,-66,-61,-76,-63,-66,-59,-63,1,0
2375,-68,-69,-66,-65,-68,-67,-64,-59,-62,-60,1,0
2376,-70,-79,-66,-64,-65,-74,-62,-57,-59,-61,1,0
2377,-73,-71,-71,-68,-63,-70,-67,-64,-60,-66,1,0
2378,-72,-75,-71,-68,-82,-72,-61,-65,-66,-71,1,0
2379,-81,-78,-78,-72,-81,-76,-67,-62,-66,-65,1,0
2380,-82,-72,-82,-85,-68,-78,-64,-67,-67,-100,1,0
2381,-76,-74,-74,-72,-61,-81,-56,-66,-66,-70,1,0
2382,-75,-80,-75,-73,-75,-77,-65,-56,-62,-71,1,0
2383,-74,-83,-78,-80,-76,-78,-61,-58,-58,-76,1,0
2384,-71,-72,-77,-81,-62,-68,-55,-53,-57,-67,1,0
2385,-70,-83,-79,-83,-62,-100,-58,-60,-58,-64,1,0
2386,-72,-72,-100,-83,-68,-78,-58,-66,-62,-76,1,0
2387,-68,-73,-76,-84,-63,-69,-64,-57,-66,-64,1,0
2388,-72,-77,-79,-75,-64,-65,-56,-62,-66,-64,1,0
2389,-73,-72,-78,-73,-66,-63,-66,-61,-62,-65,1,0
2390,-65,-76,-77,-72,-63,-65,-58,-67,-62,-70,1,0
2391,-67,-70,-74,-74,-70,-65,-57,-61,-62,-69,1,0
2392,-64,-67,-70,-75,-64,-80,-60,-61,-58,-62,1,0
2393,-67,-67,-72,-69,-64,-62,-62,-59,-56,-62,1,0
2394,-65,-65,-67,-72,-64,-72,-53,-58,-57,-63,1,0
2395,-70,-81,-74,-69,-65,-66,-57,-58,-60,-72,1,0
2396,-66,-68,-70,-70,-61,-78,-70,-60,-58,-62,1,0
2397,-69,-70,-66,-72,-64,-80,-71,-60,-61,-62,1,0
2398,-64,-66,-71,-72,-63,-72,-63,-64,-62,-71,1,0
2399,-62,-69,-69,-71,-60,-81,-67,-55,-57,-70,1,0
2400,-63,-67,-72,-72,-68,-64,-55,-57,-64,-70,1,0
2401,-64,-70,-69,-78,-62,-63,-55,-58,-64,-69,1,0
2402,-69,-68,-70,-75,-57,-63,-60,-68,-62,-70,1,0
2403,-70,-79,-73,-74,-59,-64,-65,-64,-60,-61,1,0
2404,-69,-76,-70,-74,-62,-64,-61,-57,-64,-65,1,0
2405,-71,-83,-65,-72,-60,-62,-67,-63,-58,-77,1,0
2406,-69,-70,-65,-77,-60,-67,-56,-67,-57,-64,1,0
2407,-72,-74,-65,-81,-58,-64,-62,-59,-60,-71,1,0
2408,-70,-66,-68,-81,-56,-64,-62,-62,-58,-61,1,0
2409,-71,-66,-64,-76,-55,-62,-54,-56,-60,-70,1,0
2410,-79,-68,-73,-74,-58,-63,-53,-58,-57,-64,1,0
2411,-74,-66,-79,-70,-58,-62,-57,-64,-55,-64,1,0
2412,-74,-64,-68,-89,-66,-64,-56,-56,-60,-71,1,0
2413,-75,-71,-65,-100,-67,-63,-62,-63,-55,-56,1,0
2414,-71,-75,-61,-72,-64,-66,-70,-57,-54,-58,1,0
2415,-69,-82,-61,-70,-62,-64,-68,-79,-52,-61,1,0
2416,-75,-70,-62,-67,-72,-62,-63,-66,-57,-69,1,0
2417,-75,-67,-62,-70,-68,-64,-68,-67,-55,-75,1,0
2418,-76,-75,-63,-75,-56,-61,-63,-64,-56,-72,1,0
2419,-70,-75,-63,-77,-62,-64,-62,-63,-55,-68,1,0
2420,-76,-82,-62,-76,-63,-75,-65,-74,-60,-70,1,0
2421,-81,-71,-59,-76,-61,-65,-66,-67,-66,-79,1,0
2422,-74,-69,-62,-77,-62,-62,-68,-69,-64,-67,1,0
2423,-69,-65,-66,-76,-64,-63,-72,-66,-64,-67,1,0
2424,-64,-68,-69,-81,-66,-63,-65,-70,-57,-61,1,0
2425,-88,-69,-62,-70,-100,-58,-60,-73,-60,-58,1,0
2426,-69,-75,-62,-69,-67,-66,-73,-63,-62,-66,1,0
2427,-64,-73,-64,-85,-62,-71,-62,-66,-57,-60,1,0
2428,-62,-80,-71,-68,-54,-66,-66,-63,-58,-56,1,0
2429,-62,-76,-68,-64,-60,-64,-86,-63,-57,-72,1,0
2430,-69,-80,-68,-67,-72,-61,-68,-71,-66,-66,1,0
2431,-72,-77,-62,-63,-62,-60,-69,-70,-63,-61,1,0
2432,-64,-68,-64,-65,-67,-64,-64,-74,-100,-66,1,0
2433,-64,-67,-68,-65,-63,-59,-67,-71,-60,-62,1,0
2434,-62,-64,-63,-65,-64,-62,-66,-67,-62,-68,1,0
2435,-72,-77,-62,-82,-60,-60,-66,-72,-59,-60,1,0
2436,-67,-67,-60,-67,-66,-66,-65,-67,-63,-64,1,0
2437,-71,-68,-62,-66,-77,-73,-65,-65,-59,-64,1,0
2438,-72,-65,-65,-64,-60,-65,-73,-74,-60,-69,1,0
2439,-75,-68,-64,-68,-63,-62,-65,-79,-65,-66,1,0
2440,-70,-76,-64,-74,-61,-62,-68,-66,-62,-63,1,0
2441,-70,-68,-70,-67,-66,-69,-73,-72,-62,-65,1,0
2442,-75,-72,-67,-62,-68,-63,-72,-70,-69,-78,1,0
2443,-66,-67,-65,-64,-60,-62,-75,-65,-65,-68,1,0
2444,-70,-78,-66,-71,-59,-61,-73,-70,-66,-70,1,0
2445,-69,-70,-63,-69,-66,-60,-65,-70,-62,-73,1,0
2446,-70,-81,-62,-69,-64,-64,-66,-65,-62,-71,1,0
2447,-73,-70,-62,-69,-61,-64,-66,-61,-62,-64,1,0
2448,-71,-66,-62,-71,-57,-62,-63,-62,-62,-62,1,0
2449,-70,-67,-63,-70,-58,-63,-64,-62,-63,-62,1,0
2450,-69,-65,-63,-69,-59,-67,-66,-64,-64,-62,1,0
2451,-70,-64,-64,-68,-59,-64,-65,-67,-65,-62,1,0
2452,-71,-66,-65,-73,-58,-65,-64,-72,-64,-60,1,0
2453,-65,-66,-66,-78,-56,-61,-62,-74,-67,-62,1,0
2454,-67,-72,-73,-68,-58,-62,-64,-68,-67,-71,1,0
2455,-65,-66,-76,-71,-76,-66,-71,-77,-74,-65,1,0
2456,-64,-65,-70,-84,-64,-81,-72,-62,-72,-58,1,0
2457,-62,-71,-71,-72,-69,-62,-64,-70,-64,-63,1,0
2458,-63,-79,-73,-66,-100,-65,-65,-82,-64,-60,1,0
2459,-63,-65,-75,-65,-65,-65,-74,-71,-62,-64,1,0
2460,-85,-62,-71,-66,-56,-82,-68,-64,-71,-64,1,0
2461,-67,-67,-65,-68,-69,-65,-72,-66,-68,-70,1,0
2462,-69,-62,-66,-69,-64,-58,-77,-72,-64,-67,1,0
2463,-69,-61,-65,-68,-62,-62,-68,-100,-61,-63,1,0
2464,-75,-68,-69,-73,-61,-56,-70,-71,-60,-74,1,0
2465,-70,-69,-71,-76,-62,-59,-74,-80,-57,-61,1,0
2466,-64,-65,-70,-74,-59,-63,-68,-62,-64,-58,1,0
